cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,Lipopolysaccharides results in decreased expression of PPARG mRNA,16847310|22240665|28428136
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,Lipopolysaccharides results in decreased expression of PPARG protein,16847310|28428136
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,[Plant Extracts co-treated with Lipopolysaccharides co-treated with Galactosamine] results in increased expression of PPARG protein|[Silymarin co-treated with Lipopolysaccharides co-treated with Galactosamine] results in increased expression of PPARG protein|[Plant Extracts co-treated with Lipopolysaccharides co-treated with Galactosamine] results in increased expression of PPARG mRNA|[Silymarin co-treated with Lipopolysaccharides co-treated with Galactosamine] results in increased expression of PPARG mRNA,30236599
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,PPARG protein affects the reaction [chrysin inhibits the reaction [Lipopolysaccharides results in increased expression of PTGS2 mRNA]]|PPARG protein affects the reaction [kaempferol inhibits the reaction [Lipopolysaccharides results in increased expression of PTGS2 mRNA]]|PPARG protein affects the reaction [Apigenin inhibits the reaction [Lipopolysaccharides results in increased expression of NOS2 mRNA]]|PPARG protein affects the reaction [kaempferol inhibits the reaction [Lipopolysaccharides results in increased expression of NOS2 mRNA]]|PPARG protein affects the reaction [Apigenin inhibits the reaction [Lipopolysaccharides results in increased expression of PTGS2 mRNA]]|PPARG protein affects the reaction [chrysin inhibits the reaction [Lipopolysaccharides results in increased expression of NOS2 mRNA]],11343698
11970143,D008070,Lipopolysaccharides,PPARG,5468,Mus musculus,10090,PPARG protein promotes the reaction [Carbon Monoxide inhibits the reaction [Lipopolysaccharides results in increased expression of NOS2 mRNA]]|PPARG protein promotes the reaction [Lipopolysaccharides results in increased expression of EGR1 mRNA],22046279
11970143,D008070,Lipopolysaccharides,PPARG,5468,Rattus norvegicus,10116,"Curcumin inhibits the reaction [Lipopolysaccharides results in decreased activity of PPARG protein]|Lipopolysaccharides results in decreased activity of PPARG protein|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Curcumin inhibits the reaction [Lipopolysaccharides results in decreased activity of PPARG protein]]",29480285
11970143,D008070,Lipopolysaccharides,PPARG,5468,Rattus norvegicus,10116,[Troglitazone results in increased activity of PPARG protein] which results in decreased susceptibility to Lipopolysaccharides|2-chloro-5-nitrobenzanilide inhibits the reaction [[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased secretion of TNF protein]]|[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased secretion of TNF protein]|[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased expression of TNF mRNA]|2-chloro-5-nitrobenzanilide inhibits the reaction [[Troglitazone results in increased activity of PPARG protein] inhibits the reaction [Lipopolysaccharides results in increased expression of TNF mRNA]],21153920
11970143,D008070,Lipopolysaccharides,PPARG,5468,Rattus norvegicus,10116,baicalin inhibits the reaction [Lipopolysaccharides results in increased expression of and results in increased phosphorylation of and results in decreased activity of PPARG protein]|Lipopolysaccharides results in increased expression of and results in increased phosphorylation of and results in decreased activity of PPARG protein,24312512
11970143,D008070,Lipopolysaccharides,PPARG,5468,Rattus norvegicus,10116,Pioglitazone inhibits the reaction [[Ethanol co-treated with Lipopolysaccharides] results in decreased expression of PPARG mRNA]|[Ethanol co-treated with Lipopolysaccharides] results in decreased expression of PPARG mRNA,15318101
11976122,C047628,8-hydroxyeicosatetraenoic acid,PPARG,5468,Danio rerio,7955,8-hydroxyeicosatetraenoic acid results in increased expression of PPARG protein,15964169
12110098,C533760,tribromodiphenyl ether 28,PPARG,5468,Ursus maritimus,29073,tribromodiphenyl ether 28 results in increased activity of PPARG protein,27602593
12118082,C517880,monascin,PPARG,5468,Homo sapiens,9606,"PPARG mutant form inhibits the reaction [monascin inhibits the reaction [Pyruvaldehyde results in increased expression of TNF protein]]|monascin binds to and results in increased activity of PPARG protein|PPARG protein results in increased susceptibility to monascin|PPARG mutant form inhibits the reaction [monascin inhibits the reaction [Pyruvaldehyde results in increased expression of IL1B protein]]|monascin affects the localization of PPARG protein|PPARG mutant form inhibits the reaction [monascin results in increased expression of NFE2L2 mRNA]|PPARG mutant form inhibits the reaction [monascin inhibits the reaction [Pyruvaldehyde results in decreased uptake of 2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose]]",23954466
12118082,C517880,monascin,PPARG,5468,Homo sapiens,9606,monascin results in increased expression of PPARG protein|monascin results in decreased phosphorylation of PPARG protein,22381257
12358480,D004732,Endrin,PPARG,5468,Mus musculus,10090,Endrin results in decreased expression of PPARG protein,10385688
12855920,C425564,ginsenoside Rh1,PPARG,5468,Mus musculus,10090,ginsenoside Rh1 inhibits the reaction [bisphenol A results in increased expression of PPARG mRNA]|ginsenoside Rh1 inhibits the reaction [bisphenol A results in increased expression of PPARG protein],32623698
13422573,C573233,"5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one",PPARG,5468,Mus musculus,10090,"5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one affects the expression of PPARG protein|5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one affects the expression of PPARG mRNA",24646949
13785700,C008743,oxychlordane,PPARG,5468,Ursus maritimus,29073,oxychlordane inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein],27602593
14009349,D061207,Calcium Ionophores,PPARG,5468,Homo sapiens,9606,[Tetradecanoylphorbol Acetate co-treated with Calcium Ionophores] affects the expression of PPARG mRNA,21511917
14030006,D010938,Plant Oils,PPARG,5468,Homo sapiens,9606,Plant Oils results in increased activity of PPARG protein,21597168
14030006,D010938,Plant Oils,PPARG,5468,Homo sapiens,9606,Plant Oils results in increased expression of PPARG mRNA|Plant Oils results in increased expression of PPARG protein,15961301
14030006,D010938,Plant Oils,PPARG,5468,Mus musculus,10090,Plant Oils inhibits the reaction [Dietary Fats results in decreased expression of PPARG mRNA],30597221
16129675,D002108,Ceruletide,PPARG,5468,Mus musculus,10090,PPARG affects the reaction [Ceruletide results in increased expression of CXCL1 mRNA]|PPARG affects the reaction [Ceruletide results in increased expression of CCL2 mRNA],17463185
16213884,D010713,Phosphatidylcholines,PPARG,5468,Mus musculus,10090,Phosphatidylcholines results in increased expression of PPARG mRNA,23911798
16682746,C005961,bis(tri-n-butyltin)oxide,PPARG,5468,Mus musculus,10090,bis(tri-n-butyltin)oxide results in increased expression of PPARG mRNA,18958704
16719220,C510342,efatutazone,PPARG,5468,Homo sapiens,9606,efatutazone results in increased activity of PPARG protein alternative form,23563205
16756850,C572961,4-(4-(3-(4-trifluoromethoxy-phenyl)ureido)cyclohexyloxy)benzoic acid,PPARG,5468,Mus musculus,10090,4-(4-(3-(4-trifluoromethoxy-phenyl)ureido)cyclohexyloxy)benzoic acid results in increased activity of PPARG protein,25377915
16759173,D017035,Pravastatin,PPARG,5468,Homo sapiens,9606,Pravastatin inhibits the reaction [[Troglitazone binds to and results in increased activity of PPARG protein] which results in increased abundance of Cholesterol],12044893
16760658,D012980,Sodium Salicylate,PPARG,5468,Cavia,10140,Sodium Salicylate results in increased expression of PPARG mRNA,18560754
18541395,C576882,1-(2-trifluoromethoxyphenyl)-2-nitroethanone,PPARG,5468,Rattus norvegicus,10116,1-(2-trifluoromethoxyphenyl)-2-nitroethanone affects the activity of PPARG protein,25596134
18666097,C078632,"1-acyl-2-(12-((7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)dodecanoyl)phosphatidylcholine",PPARG,5468,Homo sapiens,9606,"[2-chloro-5-nitrobenzanilide results in decreased activity of PPARG protein] inhibits the reaction [Amiodarone results in increased uptake of 1-acyl-2-(12-((7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)dodecanoyl)phosphatidylcholine]",21123845
20057064,D002996,Clomiphene,PPARG,5468,Danio rerio,7955,Clomiphene binds to and results in increased activity of PPARG protein,33049310
21256123,D058185,Magnetite Nanoparticles,PPARG,5468,Mus musculus,10090,[Succimer co-treated with Magnetite Nanoparticles] results in decreased expression of PPARG mRNA,26378955
21599928,C101280,ginsenoside Rh4,PPARG,5468,Mus musculus,10090,ginsenoside Rh4 inhibits the reaction [[Dietary Fats co-treated with Streptozocin] results in decreased expression of PPARG mRNA],33359794
21633857,C575740,gnetin C,PPARG,5468,Homo sapiens,9606,gnetin C binds to and results in increased activity of PPARG protein,24454499
21944094,D020123,Sirolimus,PPARG,5468,Homo sapiens,9606,[Sirolimus co-treated with Tacrolimus] results in increased expression of PPARG protein|Sirolimus affects the expression of PPARG protein|[Sirolimus co-treated with Cyclosporine] results in decreased expression of PPARG protein,17016853
21944094,D020123,Sirolimus,PPARG,5468,Mus musculus,10090,Sirolimus results in decreased expression of PPARG mRNA,15358118
22186063,C410666,tetradecylselenoacetic acid,PPARG,5468,Homo sapiens,9606,tetradecylselenoacetic acid results in increased activity of PPARG protein,17185614
23665730,C013173,osteum,PPARG,5468,Homo sapiens,9606,[osteum co-treated with Palmitic Acid co-treated with Glucose co-treated with INS protein co-treated with TNF protein co-treated with IL1B protein co-treated with TNF protein] affects the expression of PPARG mRNA,32613381
23672308,D012970,Sodium Glutamate,PPARG,5468,Mus musculus,10090,"[Fats, Unsaturated co-treated with Sodium Glutamate co-treated with Aspartame] affects the expression of PPARG mRNA",23783067
23672308,D012970,Sodium Glutamate,PPARG,5468,Mus musculus,10090,PPARG protein affects the susceptibility to Sodium Glutamate,15231871
23672308,D012970,Sodium Glutamate,PPARG,5468,Mus musculus,10090,Sodium Glutamate results in increased expression of PPARG mRNA,21205225
24816385,C548544,"2-(4-chloro-6-(2,3-dimethylphenylamino)pyrimidin-2-ylthio)octanoic acid",PPARG,5468,Homo sapiens,9606,"2-(4-chloro-6-(2,3-dimethylphenylamino)pyrimidin-2-ylthio)octanoic acid binds to and results in increased activity of PPARG protein",19934399
24857286,C557331,TAK-875,PPARG,5468,Mus musculus,10090,TAK-875 results in increased expression of PPARG mRNA,30243991
24978544,C568608,PCI 5002,PPARG,5468,Homo sapiens,9606,[PCI 5002 co-treated with Zinc] results in increased expression of PPARG mRNA,18593933
25021165,C534333,JZL 184,PPARG,5468,Mus musculus,10090,JZL 184 inhibits the reaction [Sulfur Dioxide results in decreased expression of PPARG protein],26209559
44566108,C525131,UVI 3003,PPARG,5468,Xenopus tropicalis,8364,UVI 3003 results in decreased expression of PPARG mRNA|UVI 3003 results in increased activity of PPARG protein,27894914
44581800,C430895,PD 068235,PPARG,5468,NULL,NULL,PD 068235 inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]|PD 068235 binds to and results in decreased activity of PPARG protein,11416043
45588096,D000077270,Exenatide,PPARG,5468,Homo sapiens,9606,Exenatide inhibits the reaction [Palmitates results in increased expression of PPARG mRNA],30253173
46853873,D014805,Vitamin B 12,PPARG,5468,Rattus norvegicus,10116,Vitamin B 12 inhibits the reaction [Dietary Fats results in decreased expression of PPARG mRNA]|[Folic Acid co-treated with Vitamin B 12] inhibits the reaction [Dietary Fats results in decreased expression of PPARG mRNA],23935743
46907787,C561695,(+)-JQ1 compound,PPARG,5468,Homo sapiens,9606,(+)-JQ1 compound results in decreased expression of PPARG mRNA,25961927|26752646
46907787,C561695,(+)-JQ1 compound,PPARG,5468,Mus musculus,10090,(+)-JQ1 compound inhibits the reaction [JMJD6 protein binds to PPARG enhancer]|(+)-JQ1 compound inhibits the reaction [POLR2E protein binds to PPARG gene]|(+)-JQ1 compound inhibits the reaction [BRD4 protein binds to PPARG gene]|(+)-JQ1 compound inhibits the reaction [BRD4 protein binds to PPARG enhancer]|(+)-JQ1 compound inhibits the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Troglitazone] results in increased expression of PPARG protein]|(+)-JQ1 compound inhibits the reaction [POLR2E protein binds to PPARG enhancer]|(+)-JQ1 compound inhibits the reaction [JMJD6 protein binds to PPARG gene],26117538
46907787,C561695,(+)-JQ1 compound,PPARG,5468,Mus musculus,10090,(+)-JQ1 compound inhibits the reaction [Rosiglitazone promotes the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA]]|(+)-JQ1 compound inhibits the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA],26972250
50925396,C000598659,"5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid",PPARG,5468,NULL,NULL,"5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid results in increased activity of PPARG protein|5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid analog results in increased activity of PPARG protein",30745416
51051622,C108732,methyl-beta-cyclodextrin,PPARG,5468,Mus musculus,10090,methyl-beta-cyclodextrin inhibits the reaction [EGF protein promotes the reaction [Tetrachlorodibenzodioxin inhibits the reaction [[Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG protein]]],16971554
53310417,C561058,"3-(5-(2-(1H-tetrazol-5-yl)phenyl)-2,3-dihydro-1H-inden-1-yl)-2-ethyl-5-isobutyl-7-methyl-3H-imidazo(4,5-b)pyridine",PPARG,5468,Homo sapiens,9606,"3-(5-(2-(1H-tetrazol-5-yl)phenyl)-2,3-dihydro-1H-inden-1-yl)-2-ethyl-5-isobutyl-7-methyl-3H-imidazo(4,5-b)pyridine binds to and results in increased activity of PPARG protein",21557540
53377584,C581223,VCE-003,PPARG,5468,Mus musculus,10090,"VCE-003 inhibits the reaction [lipopolysaccharide, E coli O55-B5 results in decreased expression of PPARG protein]",29338785
53377584,C581223,VCE-003,PPARG,5468,NULL,NULL,VCE-003 binds to PPARG protein,22971837
54350316,C578987,"3,4'-dihydroxystilbene",PPARG,5468,Mus musculus,10090,"3,4'-dihydroxystilbene results in decreased expression of PPARG mRNA",23748787
54670067,D001205,Ascorbic Acid,PPARG,5468,Dicentrarchus labrax,13489,Ascorbic Acid affects the expression of PPARG mRNA,21281732
54670067,D001205,Ascorbic Acid,PPARG,5468,Homo sapiens,9606,[Ascorbic Acid co-treated with beta-glycerophosphoric acid co-treated with Dexamethasone co-treated with INS protein] results in increased expression of PPARG mRNA,25932594
